Company_Name,ESG_Score,Risk_Category
GreenTech_05287_Ltd,50,High
GreenTech_05288_Ltd,71,Medium
GreenTech_05289_Ltd,89,Low
GreenTech_05290_Ltd,86,Low
GreenTech_05291_Ltd,50,High
GreenTech_05292_Ltd,50,High
GreenTech_05293_Ltd,91,Low
GreenTech_05294_Ltd,91,Low
GreenTech_05295_Ltd,70,Medium
GreenTech_05296_Ltd,64,High
GreenTech_05297_Ltd,66,Medium
GreenTech_05298_Ltd,71,Medium
GreenTech_05299_Ltd,87,Low
GreenTech_05300_Ltd,84,Low
GreenTech_05301_Ltd,94,Low
GreenTech_05302_Ltd,65,High
GreenTech_05303_Ltd,57,High
GreenTech_05304_Ltd,66,Medium
GreenTech_05305_Ltd,66,Medium
GreenTech_05306_Ltd,75,Medium
GreenTech_05307_Ltd,62,High
GreenTech_05308_Ltd,66,Medium
GreenTech_05309_Ltd,87,Low
GreenTech_05310_Ltd,66,Medium
GreenTech_05311_Ltd,63,High
GreenTech_05312_Ltd,94,Low
GreenTech_05313_Ltd,55,High
GreenTech_05314_Ltd,84,Low
GreenTech_05315_Ltd,63,High
GreenTech_05316_Ltd,57,High
GreenTech_05317_Ltd,64,High
GreenTech_05318_Ltd,76,Medium
GreenTech_05319_Ltd,62,High
GreenTech_05320_Ltd,80,Medium
GreenTech_05321_Ltd,84,Low
GreenTech_05322_Ltd,55,High
GreenTech_05323_Ltd,54,High
GreenTech_05324_Ltd,71,Medium
GreenTech_05325_Ltd,72,Medium
GreenTech_05326_Ltd,74,Medium
GreenTech_05327_Ltd,83,Low
GreenTech_05328_Ltd,75,Medium
GreenTech_05329_Ltd,54,High
GreenTech_05330_Ltd,75,Medium
GreenTech_05331_Ltd,69,Medium
GreenTech_05332_Ltd,55,High
GreenTech_05333_Ltd,55,High
GreenTech_05334_Ltd,67,Medium
GreenTech_05335_Ltd,53,High
GreenTech_05336_Ltd,66,Medium
GreenTech_05337_Ltd,63,High
GreenTech_05338_Ltd,63,High
GreenTech_05339_Ltd,62,High
GreenTech_05340_Ltd,56,High
GreenTech_05341_Ltd,93,Low
GreenTech_05342_Ltd,64,High
GreenTech_05343_Ltd,68,Medium
GreenTech_05344_Ltd,92,Low
GreenTech_05345_Ltd,93,Low
GreenTech_05346_Ltd,84,Low
GreenTech_05347_Ltd,66,Medium
GreenTech_05348_Ltd,84,Low
GreenTech_05349_Ltd,68,Medium
GreenTech_05350_Ltd,69,Medium
GreenTech_05351_Ltd,85,Low
GreenTech_05352_Ltd,84,Low
GreenTech_05353_Ltd,81,Low
GreenTech_05354_Ltd,93,Low
GreenTech_05355_Ltd,89,Low
GreenTech_05356_Ltd,73,Medium
GreenTech_05357_Ltd,66,Medium
GreenTech_05358_Ltd,56,High
GreenTech_05359_Ltd,92,Low
GreenTech_05360_Ltd,50,High
GreenTech_05361_Ltd,84,Low
GreenTech_05362_Ltd,81,Low
GreenTech_05363_Ltd,85,Low
GreenTech_05364_Ltd,62,High
GreenTech_05365_Ltd,55,High
GreenTech_05366_Ltd,63,High
GreenTech_05367_Ltd,86,Low
GreenTech_05368_Ltd,64,High
GreenTech_05369_Ltd,53,High
GreenTech_05370_Ltd,89,Low
GreenTech_05371_Ltd,65,High
GreenTech_05372_Ltd,77,Medium
GreenTech_05373_Ltd,65,High
GreenTech_05374_Ltd,53,High
GreenTech_05375_Ltd,94,Low
GreenTech_05376_Ltd,75,Medium
GreenTech_05377_Ltd,77,Medium
GreenTech_05378_Ltd,81,Low
GreenTech_05379_Ltd,94,Low
GreenTech_05380_Ltd,51,High
GreenTech_05381_Ltd,80,Medium
GreenTech_05382_Ltd,52,High
GreenTech_05383_Ltd,57,High
GreenTech_05384_Ltd,73,Medium
GreenTech_05385_Ltd,64,High
GreenTech_05386_Ltd,92,Low
GreenTech_05387_Ltd,80,Medium
GreenTech_05388_Ltd,58,High
GreenTech_05389_Ltd,88,Low
GreenTech_05390_Ltd,94,Low
GreenTech_05391_Ltd,51,High
GreenTech_05392_Ltd,57,High
GreenTech_05393_Ltd,56,High
GreenTech_05394_Ltd,93,Low
GreenTech_05395_Ltd,88,Low
GreenTech_05396_Ltd,91,Low
GreenTech_05397_Ltd,65,High
GreenTech_05398_Ltd,84,Low
GreenTech_05399_Ltd,79,Medium
GreenTech_05400_Ltd,59,High
GreenTech_05401_Ltd,87,Low
GreenTech_05402_Ltd,67,Medium
GreenTech_05403_Ltd,54,High
GreenTech_05404_Ltd,78,Medium
GreenTech_05405_Ltd,88,Low
GreenTech_05406_Ltd,83,Low
GreenTech_05407_Ltd,92,Low
GreenTech_05408_Ltd,94,Low
GreenTech_05409_Ltd,72,Medium
GreenTech_05410_Ltd,54,High
GreenTech_05411_Ltd,79,Medium
GreenTech_05412_Ltd,55,High
GreenTech_05413_Ltd,93,Low
GreenTech_05414_Ltd,53,High
GreenTech_05415_Ltd,78,Medium
GreenTech_05416_Ltd,72,Medium
GreenTech_05417_Ltd,55,High
GreenTech_05418_Ltd,81,Low
GreenTech_05419_Ltd,91,Low
GreenTech_05420_Ltd,67,Medium
GreenTech_05421_Ltd,64,High
GreenTech_05422_Ltd,89,Low
GreenTech_05423_Ltd,81,Low
GreenTech_05424_Ltd,58,High
GreenTech_05425_Ltd,86,Low
GreenTech_05426_Ltd,59,High
GreenTech_05427_Ltd,69,Medium
GreenTech_05428_Ltd,55,High
GreenTech_05429_Ltd,52,High
GreenTech_05430_Ltd,91,Low
GreenTech_05431_Ltd,60,High
GreenTech_05432_Ltd,92,Low
GreenTech_05433_Ltd,66,Medium
GreenTech_05434_Ltd,81,Low
GreenTech_05435_Ltd,53,High
GreenTech_05436_Ltd,53,High
GreenTech_05437_Ltd,66,Medium
GreenTech_05438_Ltd,90,Low
GreenTech_05439_Ltd,68,Medium
GreenTech_05440_Ltd,54,High
GreenTech_05441_Ltd,81,Low
GreenTech_05442_Ltd,71,Medium
GreenTech_05443_Ltd,55,High
GreenTech_05444_Ltd,84,Low
GreenTech_05445_Ltd,71,Medium
GreenTech_05446_Ltd,50,High
GreenTech_05447_Ltd,69,Medium
GreenTech_05448_Ltd,71,Medium
GreenTech_05449_Ltd,60,High
GreenTech_05450_Ltd,62,High
GreenTech_05451_Ltd,91,Low
GreenTech_05452_Ltd,52,High
GreenTech_05453_Ltd,58,High
GreenTech_05454_Ltd,61,High
GreenTech_05455_Ltd,72,Medium
GreenTech_05456_Ltd,63,High
GreenTech_05457_Ltd,82,Low
GreenTech_05458_Ltd,67,Medium
GreenTech_05459_Ltd,90,Low
GreenTech_05460_Ltd,58,High
GreenTech_05461_Ltd,72,Medium
GreenTech_05462_Ltd,59,High
GreenTech_05463_Ltd,68,Medium
GreenTech_05464_Ltd,54,High
GreenTech_05465_Ltd,72,Medium
GreenTech_05466_Ltd,79,Medium
GreenTech_05467_Ltd,74,Medium
GreenTech_05468_Ltd,77,Medium
GreenTech_05469_Ltd,83,Low
GreenTech_05470_Ltd,94,Low
GreenTech_05471_Ltd,74,Medium
GreenTech_05472_Ltd,59,High
GreenTech_05473_Ltd,63,High
GreenTech_05474_Ltd,91,Low
GreenTech_05475_Ltd,79,Medium
GreenTech_05476_Ltd,90,Low
GreenTech_05477_Ltd,74,Medium
GreenTech_05478_Ltd,63,High
GreenTech_05479_Ltd,84,Low
GreenTech_05480_Ltd,83,Low
GreenTech_05481_Ltd,59,High
GreenTech_05482_Ltd,84,Low
GreenTech_05483_Ltd,60,High
GreenTech_05484_Ltd,60,High
GreenTech_05485_Ltd,70,Medium
GreenTech_05486_Ltd,70,Medium
GreenTech_05487_Ltd,71,Medium
GreenTech_05488_Ltd,94,Low
GreenTech_05489_Ltd,56,High
GreenTech_05490_Ltd,66,Medium
GreenTech_05491_Ltd,51,High
GreenTech_05492_Ltd,61,High
GreenTech_05493_Ltd,91,Low
GreenTech_05494_Ltd,67,Medium
GreenTech_05495_Ltd,60,High
GreenTech_05496_Ltd,65,High
GreenTech_05497_Ltd,67,Medium
GreenTech_05498_Ltd,84,Low
GreenTech_05499_Ltd,75,Medium
GreenTech_05500_Ltd,65,High
GreenTech_05501_Ltd,55,High
GreenTech_05502_Ltd,93,Low
GreenTech_05503_Ltd,92,Low
GreenTech_05504_Ltd,91,Low
GreenTech_05505_Ltd,61,High
GreenTech_05506_Ltd,62,High
GreenTech_05507_Ltd,53,High
GreenTech_05508_Ltd,88,Low
GreenTech_05509_Ltd,51,High
GreenTech_05510_Ltd,75,Medium
GreenTech_05511_Ltd,76,Medium
GreenTech_05512_Ltd,76,Medium
GreenTech_05513_Ltd,64,High
GreenTech_05514_Ltd,57,High
GreenTech_05515_Ltd,56,High
GreenTech_05516_Ltd,89,Low
GreenTech_05517_Ltd,61,High
GreenTech_05518_Ltd,62,High
GreenTech_05519_Ltd,92,Low
GreenTech_05520_Ltd,66,Medium
GreenTech_05521_Ltd,66,Medium
GreenTech_05522_Ltd,85,Low
GreenTech_05523_Ltd,70,Medium
GreenTech_05524_Ltd,57,High
GreenTech_05525_Ltd,54,High
GreenTech_05526_Ltd,75,Medium
GreenTech_05527_Ltd,65,High
GreenTech_05528_Ltd,85,Low
GreenTech_05529_Ltd,77,Medium
GreenTech_05530_Ltd,78,Medium
GreenTech_05531_Ltd,61,High
GreenTech_05532_Ltd,86,Low
GreenTech_05533_Ltd,79,Medium
GreenTech_05534_Ltd,72,Medium
GreenTech_05535_Ltd,65,High
GreenTech_05536_Ltd,63,High
GreenTech_05537_Ltd,59,High
GreenTech_05538_Ltd,56,High
GreenTech_05539_Ltd,94,Low
GreenTech_05540_Ltd,86,Low
GreenTech_05541_Ltd,78,Medium
GreenTech_05542_Ltd,52,High
GreenTech_05543_Ltd,64,High
GreenTech_05544_Ltd,85,Low
GreenTech_05545_Ltd,68,Medium
GreenTech_05546_Ltd,62,High
GreenTech_05547_Ltd,91,Low
GreenTech_05548_Ltd,70,Medium
GreenTech_05549_Ltd,86,Low
GreenTech_05550_Ltd,76,Medium
GreenTech_05551_Ltd,78,Medium
GreenTech_05552_Ltd,69,Medium
GreenTech_05553_Ltd,74,Medium
GreenTech_05554_Ltd,55,High
GreenTech_05555_Ltd,85,Low
GreenTech_05556_Ltd,51,High
GreenTech_05557_Ltd,71,Medium
GreenTech_05558_Ltd,81,Low
GreenTech_05559_Ltd,65,High
GreenTech_05560_Ltd,67,Medium
GreenTech_05561_Ltd,54,High
GreenTech_05562_Ltd,85,Low
GreenTech_05563_Ltd,79,Medium
GreenTech_05564_Ltd,94,Low
GreenTech_05565_Ltd,68,Medium
GreenTech_05566_Ltd,72,Medium
GreenTech_05567_Ltd,83,Low
GreenTech_05568_Ltd,62,High
GreenTech_05569_Ltd,92,Low
GreenTech_05570_Ltd,78,Medium
GreenTech_05571_Ltd,85,Low
GreenTech_05572_Ltd,71,Medium
GreenTech_05573_Ltd,85,Low
GreenTech_05574_Ltd,58,High
GreenTech_05575_Ltd,88,Low
GreenTech_05576_Ltd,68,Medium
GreenTech_05577_Ltd,87,Low
GreenTech_05578_Ltd,55,High
GreenTech_05579_Ltd,64,High
GreenTech_05580_Ltd,69,Medium
GreenTech_05581_Ltd,58,High
GreenTech_05582_Ltd,81,Low
GreenTech_05583_Ltd,53,High
GreenTech_05584_Ltd,67,Medium
GreenTech_05585_Ltd,54,High
GreenTech_05586_Ltd,69,Medium
GreenTech_05587_Ltd,72,Medium
GreenTech_05588_Ltd,60,High
GreenTech_05589_Ltd,86,Low
GreenTech_05590_Ltd,71,Medium
GreenTech_05591_Ltd,53,High
GreenTech_05592_Ltd,78,Medium
GreenTech_05593_Ltd,93,Low
GreenTech_05594_Ltd,83,Low
GreenTech_05595_Ltd,62,High
GreenTech_05596_Ltd,91,Low
GreenTech_05597_Ltd,58,High
GreenTech_05598_Ltd,91,Low
GreenTech_05599_Ltd,80,Medium
GreenTech_05600_Ltd,56,High
GreenTech_05601_Ltd,53,High
GreenTech_05602_Ltd,68,Medium
GreenTech_05603_Ltd,91,Low
GreenTech_05604_Ltd,79,Medium
GreenTech_05605_Ltd,80,Medium
GreenTech_05606_Ltd,84,Low
GreenTech_05607_Ltd,70,Medium
GreenTech_05608_Ltd,80,Medium
GreenTech_05609_Ltd,68,Medium
GreenTech_05610_Ltd,80,Medium
GreenTech_05611_Ltd,81,Low
GreenTech_05612_Ltd,51,High
GreenTech_05613_Ltd,59,High
GreenTech_05614_Ltd,51,High
GreenTech_05615_Ltd,51,High
GreenTech_05616_Ltd,73,Medium
GreenTech_05617_Ltd,66,Medium
GreenTech_05618_Ltd,81,Low
GreenTech_05619_Ltd,65,High
GreenTech_05620_Ltd,65,High
GreenTech_05621_Ltd,88,Low
GreenTech_05622_Ltd,80,Medium
GreenTech_05623_Ltd,92,Low
GreenTech_05624_Ltd,73,Medium
GreenTech_05625_Ltd,50,High
GreenTech_05626_Ltd,60,High
GreenTech_05627_Ltd,70,Medium
GreenTech_05628_Ltd,53,High
GreenTech_05629_Ltd,56,High
GreenTech_05630_Ltd,75,Medium
GreenTech_05631_Ltd,61,High
GreenTech_05632_Ltd,80,Medium
GreenTech_05633_Ltd,66,Medium
GreenTech_05634_Ltd,82,Low
GreenTech_05635_Ltd,60,High
GreenTech_05636_Ltd,77,Medium
GreenTech_05637_Ltd,81,Low
GreenTech_05638_Ltd,50,High
GreenTech_05639_Ltd,77,Medium
GreenTech_05640_Ltd,91,Low
GreenTech_05641_Ltd,56,High
GreenTech_05642_Ltd,51,High
GreenTech_05643_Ltd,91,Low
GreenTech_05644_Ltd,73,Medium
GreenTech_05645_Ltd,53,High
GreenTech_05646_Ltd,93,Low
GreenTech_05647_Ltd,68,Medium
GreenTech_05648_Ltd,75,Medium
GreenTech_05649_Ltd,60,High
GreenTech_05650_Ltd,89,Low
GreenTech_05651_Ltd,92,Low
GreenTech_05652_Ltd,60,High
GreenTech_05653_Ltd,94,Low
GreenTech_05654_Ltd,52,High
GreenTech_05655_Ltd,61,High
GreenTech_05656_Ltd,52,High
GreenTech_05657_Ltd,91,Low
GreenTech_05658_Ltd,76,Medium
GreenTech_05659_Ltd,51,High
GreenTech_05660_Ltd,65,High
GreenTech_05661_Ltd,51,High
GreenTech_05662_Ltd,79,Medium
GreenTech_05663_Ltd,69,Medium
GreenTech_05664_Ltd,87,Low
GreenTech_05665_Ltd,77,Medium
GreenTech_05666_Ltd,74,Medium
GreenTech_05667_Ltd,81,Low
GreenTech_05668_Ltd,59,High
GreenTech_05669_Ltd,91,Low
GreenTech_05670_Ltd,89,Low
GreenTech_05671_Ltd,82,Low
GreenTech_05672_Ltd,62,High
GreenTech_05673_Ltd,90,Low
GreenTech_05674_Ltd,91,Low
GreenTech_05675_Ltd,86,Low
GreenTech_05676_Ltd,65,High
GreenTech_05677_Ltd,94,Low
GreenTech_05678_Ltd,71,Medium
GreenTech_05679_Ltd,69,Medium
GreenTech_05680_Ltd,92,Low
GreenTech_05681_Ltd,76,Medium
GreenTech_05682_Ltd,90,Low
GreenTech_05683_Ltd,65,High
GreenTech_05684_Ltd,83,Low
GreenTech_05685_Ltd,81,Low
GreenTech_05686_Ltd,75,Medium
GreenTech_05687_Ltd,74,Medium
GreenTech_05688_Ltd,51,High
GreenTech_05689_Ltd,61,High
GreenTech_05690_Ltd,89,Low
GreenTech_05691_Ltd,58,High
GreenTech_05692_Ltd,61,High
GreenTech_05693_Ltd,75,Medium
GreenTech_05694_Ltd,58,High
GreenTech_05695_Ltd,59,High
GreenTech_05696_Ltd,81,Low
GreenTech_05697_Ltd,83,Low
GreenTech_05698_Ltd,69,Medium
GreenTech_05699_Ltd,88,Low
GreenTech_05700_Ltd,51,High
GreenTech_05701_Ltd,50,High
GreenTech_05702_Ltd,85,Low
GreenTech_05703_Ltd,73,Medium
GreenTech_05704_Ltd,76,Medium
GreenTech_05705_Ltd,51,High
GreenTech_05706_Ltd,80,Medium
GreenTech_05707_Ltd,63,High
GreenTech_05708_Ltd,51,High
GreenTech_05709_Ltd,78,Medium
GreenTech_05710_Ltd,64,High
GreenTech_05711_Ltd,61,High
GreenTech_05712_Ltd,86,Low
GreenTech_05713_Ltd,77,Medium
GreenTech_05714_Ltd,69,Medium
GreenTech_05715_Ltd,88,Low
GreenTech_05716_Ltd,73,Medium
GreenTech_05717_Ltd,70,Medium
GreenTech_05718_Ltd,59,High
GreenTech_05719_Ltd,63,High
GreenTech_05720_Ltd,86,Low
GreenTech_05721_Ltd,67,Medium
GreenTech_05722_Ltd,73,Medium
GreenTech_05723_Ltd,63,High
GreenTech_05724_Ltd,83,Low
GreenTech_05725_Ltd,61,High
GreenTech_05726_Ltd,71,Medium
GreenTech_05727_Ltd,55,High
GreenTech_05728_Ltd,85,Low
GreenTech_05729_Ltd,94,Low
GreenTech_05730_Ltd,85,Low
GreenTech_05731_Ltd,71,Medium
GreenTech_05732_Ltd,63,High
GreenTech_05733_Ltd,65,High
GreenTech_05734_Ltd,85,Low
GreenTech_05735_Ltd,74,Medium
GreenTech_05736_Ltd,81,Low
GreenTech_05737_Ltd,82,Low
GreenTech_05738_Ltd,94,Low
GreenTech_05739_Ltd,85,Low
GreenTech_05740_Ltd,69,Medium
GreenTech_05741_Ltd,67,Medium
GreenTech_05742_Ltd,87,Low
GreenTech_05743_Ltd,52,High
GreenTech_05744_Ltd,72,Medium
GreenTech_05745_Ltd,81,Low
GreenTech_05746_Ltd,94,Low
GreenTech_05747_Ltd,65,High
GreenTech_05748_Ltd,54,High
GreenTech_05749_Ltd,53,High
GreenTech_05750_Ltd,70,Medium
GreenTech_05751_Ltd,89,Low
GreenTech_05752_Ltd,63,High
GreenTech_05753_Ltd,88,Low
GreenTech_05754_Ltd,80,Medium
GreenTech_05755_Ltd,63,High
GreenTech_05756_Ltd,55,High
GreenTech_05757_Ltd,61,High
GreenTech_05758_Ltd,65,High
GreenTech_05759_Ltd,66,Medium
GreenTech_05760_Ltd,94,Low
GreenTech_05761_Ltd,72,Medium
GreenTech_05762_Ltd,63,High
GreenTech_05763_Ltd,56,High
GreenTech_05764_Ltd,81,Low
GreenTech_05765_Ltd,64,High
GreenTech_05766_Ltd,93,Low
GreenTech_05767_Ltd,66,Medium
GreenTech_05768_Ltd,90,Low
GreenTech_05769_Ltd,93,Low
GreenTech_05770_Ltd,83,Low
GreenTech_05771_Ltd,54,High
GreenTech_05772_Ltd,94,Low
GreenTech_05773_Ltd,76,Medium
GreenTech_05774_Ltd,72,Medium
GreenTech_05775_Ltd,89,Low
GreenTech_05776_Ltd,63,High
GreenTech_05777_Ltd,64,High
GreenTech_05778_Ltd,92,Low
GreenTech_05779_Ltd,82,Low
GreenTech_05780_Ltd,80,Medium
GreenTech_05781_Ltd,84,Low
GreenTech_05782_Ltd,66,Medium
GreenTech_05783_Ltd,77,Medium
GreenTech_05784_Ltd,68,Medium
GreenTech_05785_Ltd,72,Medium
GreenTech_05786_Ltd,81,Low
GreenTech_05787_Ltd,89,Low
GreenTech_05788_Ltd,62,High
GreenTech_05789_Ltd,69,Medium
GreenTech_05790_Ltd,84,Low
GreenTech_05791_Ltd,54,High
GreenTech_05792_Ltd,58,High
GreenTech_05793_Ltd,78,Medium
GreenTech_05794_Ltd,55,High
GreenTech_05795_Ltd,74,Medium
GreenTech_05796_Ltd,80,Medium
GreenTech_05797_Ltd,71,Medium
GreenTech_05798_Ltd,51,High
GreenTech_05799_Ltd,94,Low
GreenTech_05800_Ltd,54,High
GreenTech_05801_Ltd,76,Medium
GreenTech_05802_Ltd,74,Medium
GreenTech_05803_Ltd,57,High
GreenTech_05804_Ltd,50,High
GreenTech_05805_Ltd,69,Medium
GreenTech_05806_Ltd,93,Low
GreenTech_05807_Ltd,72,Medium
GreenTech_05808_Ltd,81,Low
GreenTech_05809_Ltd,60,High
GreenTech_05810_Ltd,88,Low
GreenTech_05811_Ltd,73,Medium
GreenTech_05812_Ltd,60,High
GreenTech_05813_Ltd,78,Medium
GreenTech_05814_Ltd,75,Medium
GreenTech_05815_Ltd,65,High
GreenTech_05816_Ltd,84,Low
GreenTech_05817_Ltd,69,Medium
GreenTech_05818_Ltd,52,High
GreenTech_05819_Ltd,50,High
GreenTech_05820_Ltd,50,High
GreenTech_05821_Ltd,66,Medium
GreenTech_05822_Ltd,51,High
GreenTech_05823_Ltd,78,Medium
GreenTech_05824_Ltd,69,Medium
GreenTech_05825_Ltd,55,High
GreenTech_05826_Ltd,57,High
GreenTech_05827_Ltd,78,Medium
GreenTech_05828_Ltd,82,Low
GreenTech_05829_Ltd,52,High
GreenTech_05830_Ltd,84,Low
GreenTech_05831_Ltd,54,High
GreenTech_05832_Ltd,76,Medium
GreenTech_05833_Ltd,93,Low
GreenTech_05834_Ltd,61,High
GreenTech_05835_Ltd,69,Medium
GreenTech_05836_Ltd,94,Low
GreenTech_05837_Ltd,69,Medium
GreenTech_05838_Ltd,58,High
GreenTech_05839_Ltd,88,Low
GreenTech_05840_Ltd,53,High
GreenTech_05841_Ltd,68,Medium
GreenTech_05842_Ltd,87,Low
GreenTech_05843_Ltd,76,Medium
GreenTech_05844_Ltd,94,Low
GreenTech_05845_Ltd,92,Low
GreenTech_05846_Ltd,62,High
GreenTech_05847_Ltd,62,High
GreenTech_05848_Ltd,71,Medium
GreenTech_05849_Ltd,77,Medium
GreenTech_05850_Ltd,94,Low
GreenTech_05851_Ltd,71,Medium
GreenTech_05852_Ltd,92,Low
GreenTech_05853_Ltd,68,Medium
GreenTech_05854_Ltd,57,High
GreenTech_05855_Ltd,57,High
GreenTech_05856_Ltd,91,Low
GreenTech_05857_Ltd,75,Medium
GreenTech_05858_Ltd,75,Medium
GreenTech_05859_Ltd,72,Medium
GreenTech_05860_Ltd,92,Low
GreenTech_05861_Ltd,62,High
GreenTech_05862_Ltd,77,Medium
GreenTech_05863_Ltd,58,High
GreenTech_05864_Ltd,69,Medium
GreenTech_05865_Ltd,68,Medium
GreenTech_05866_Ltd,88,Low
GreenTech_05867_Ltd,61,High
GreenTech_05868_Ltd,64,High
GreenTech_05869_Ltd,80,Medium
GreenTech_05870_Ltd,63,High
GreenTech_05871_Ltd,60,High
GreenTech_05872_Ltd,75,Medium
GreenTech_05873_Ltd,91,Low
GreenTech_05874_Ltd,76,Medium
GreenTech_05875_Ltd,60,High
GreenTech_05876_Ltd,87,Low
GreenTech_05877_Ltd,83,Low
GreenTech_05878_Ltd,92,Low
GreenTech_05879_Ltd,68,Medium
GreenTech_05880_Ltd,55,High
GreenTech_05881_Ltd,87,Low
GreenTech_05882_Ltd,91,Low
GreenTech_05883_Ltd,77,Medium
GreenTech_05884_Ltd,50,High
GreenTech_05885_Ltd,84,Low
GreenTech_05886_Ltd,89,Low
GreenTech_05887_Ltd,57,High
GreenTech_05888_Ltd,56,High
GreenTech_05889_Ltd,60,High
GreenTech_05890_Ltd,88,Low
GreenTech_05891_Ltd,53,High
GreenTech_05892_Ltd,74,Medium
GreenTech_05893_Ltd,61,High
GreenTech_05894_Ltd,75,Medium
GreenTech_05895_Ltd,87,Low
GreenTech_05896_Ltd,61,High
GreenTech_05897_Ltd,92,Low
GreenTech_05898_Ltd,86,Low
GreenTech_05899_Ltd,73,Medium
GreenTech_05900_Ltd,65,High
GreenTech_05901_Ltd,62,High
GreenTech_05902_Ltd,74,Medium
GreenTech_05903_Ltd,53,High
GreenTech_05904_Ltd,60,High
GreenTech_05905_Ltd,81,Low
GreenTech_05906_Ltd,56,High
GreenTech_05907_Ltd,60,High
GreenTech_05908_Ltd,77,Medium
GreenTech_05909_Ltd,90,Low
GreenTech_05910_Ltd,72,Medium
GreenTech_05911_Ltd,94,Low
GreenTech_05912_Ltd,72,Medium
GreenTech_05913_Ltd,77,Medium
GreenTech_05914_Ltd,92,Low
GreenTech_05915_Ltd,75,Medium
GreenTech_05916_Ltd,74,Medium
GreenTech_05917_Ltd,78,Medium
GreenTech_05918_Ltd,68,Medium
GreenTech_05919_Ltd,82,Low
GreenTech_05920_Ltd,85,Low
GreenTech_05921_Ltd,63,High
GreenTech_05922_Ltd,63,High
GreenTech_05923_Ltd,84,Low
GreenTech_05924_Ltd,79,Medium
GreenTech_05925_Ltd,77,Medium
GreenTech_05926_Ltd,66,Medium
GreenTech_05927_Ltd,52,High
GreenTech_05928_Ltd,65,High
GreenTech_05929_Ltd,79,Medium
GreenTech_05930_Ltd,78,Medium
GreenTech_05931_Ltd,94,Low
GreenTech_05932_Ltd,64,High
GreenTech_05933_Ltd,74,Medium
GreenTech_05934_Ltd,87,Low
GreenTech_05935_Ltd,91,Low
GreenTech_05936_Ltd,87,Low
GreenTech_05937_Ltd,72,Medium
GreenTech_05938_Ltd,74,Medium
GreenTech_05939_Ltd,91,Low
GreenTech_05940_Ltd,56,High
GreenTech_05941_Ltd,71,Medium
GreenTech_05942_Ltd,66,Medium
GreenTech_05943_Ltd,67,Medium
GreenTech_05944_Ltd,90,Low
GreenTech_05945_Ltd,59,High
GreenTech_05946_Ltd,59,High
GreenTech_05947_Ltd,56,High
GreenTech_05948_Ltd,87,Low
GreenTech_05949_Ltd,76,Medium
GreenTech_05950_Ltd,82,Low
GreenTech_05951_Ltd,50,High
GreenTech_05952_Ltd,93,Low
GreenTech_05953_Ltd,83,Low
GreenTech_05954_Ltd,53,High
GreenTech_05955_Ltd,66,Medium
GreenTech_05956_Ltd,53,High
GreenTech_05957_Ltd,92,Low
GreenTech_05958_Ltd,75,Medium
GreenTech_05959_Ltd,53,High
GreenTech_05960_Ltd,50,High
GreenTech_05961_Ltd,56,High
GreenTech_05962_Ltd,79,Medium
GreenTech_05963_Ltd,58,High
GreenTech_05964_Ltd,84,Low
GreenTech_05965_Ltd,57,High
GreenTech_05966_Ltd,73,Medium
GreenTech_05967_Ltd,68,Medium
GreenTech_05968_Ltd,85,Low
GreenTech_05969_Ltd,92,Low
GreenTech_05970_Ltd,76,Medium
GreenTech_05971_Ltd,81,Low
GreenTech_05972_Ltd,63,High
GreenTech_05973_Ltd,67,Medium
GreenTech_05974_Ltd,77,Medium
GreenTech_05975_Ltd,78,Medium
GreenTech_05976_Ltd,65,High
GreenTech_05977_Ltd,84,Low
GreenTech_05978_Ltd,80,Medium
GreenTech_05979_Ltd,53,High
GreenTech_05980_Ltd,86,Low
GreenTech_05981_Ltd,66,Medium
GreenTech_05982_Ltd,88,Low
GreenTech_05983_Ltd,75,Medium
GreenTech_05984_Ltd,88,Low
GreenTech_05985_Ltd,90,Low
GreenTech_05986_Ltd,53,High
GreenTech_05987_Ltd,79,Medium
GreenTech_05988_Ltd,79,Medium
GreenTech_05989_Ltd,71,Medium
GreenTech_05990_Ltd,60,High
GreenTech_05991_Ltd,51,High
GreenTech_05992_Ltd,93,Low
GreenTech_05993_Ltd,61,High
GreenTech_05994_Ltd,79,Medium
GreenTech_05995_Ltd,85,Low
GreenTech_05996_Ltd,67,Medium
GreenTech_05997_Ltd,75,Medium
GreenTech_05998_Ltd,56,High
GreenTech_05999_Ltd,50,High
GreenTech_06000_Ltd,75,Medium
GreenTech_06001_Ltd,72,Medium
GreenTech_06002_Ltd,75,Medium
GreenTech_06003_Ltd,94,Low
GreenTech_06004_Ltd,55,High
GreenTech_06005_Ltd,55,High
GreenTech_06006_Ltd,93,Low
GreenTech_06007_Ltd,57,High
GreenTech_06008_Ltd,73,Medium
GreenTech_06009_Ltd,71,Medium
GreenTech_06010_Ltd,68,Medium
GreenTech_06011_Ltd,86,Low
GreenTech_06012_Ltd,67,Medium
GreenTech_06013_Ltd,80,Medium
GreenTech_06014_Ltd,86,Low
GreenTech_06015_Ltd,79,Medium
GreenTech_06016_Ltd,91,Low
GreenTech_06017_Ltd,82,Low
GreenTech_06018_Ltd,59,High
GreenTech_06019_Ltd,86,Low
GreenTech_06020_Ltd,61,High
GreenTech_06021_Ltd,79,Medium
GreenTech_06022_Ltd,76,Medium
