Project_ID,ROI_Percentage
P100797,9.29
P100798,13.79
P100799,10.24
P100800,16.93
P100801,6.41
P100802,9.92
P100803,14.81
P100804,14.67
P100805,10.99
P100806,9.13
P100807,10.2
P100808,14.33
P100809,9.23
P100810,15.22
P100811,6.7
P100812,14.01
P100813,17.88
P100814,15.56
P100815,7.27
P100816,11.97
P100817,11.63
P100818,11.28
P100819,5.36
P100820,6.05
P100821,7.24
P100822,13.06
P100823,15.97
P100824,7.4
P100825,10.81
P100826,13.83
P100827,15.32
P100828,13.19
P100829,5.15
P100830,10.02
P100831,6.37
P100832,17.72
P100833,8.82
P100834,14.61
P100835,14.03
P100836,4.27
P100837,13.93
P100838,14.88
P100839,9.22
P100840,8.35
P100841,12.48
P100842,11.32
P100843,12.46
P100844,10.23
P100845,16.74
P100846,14.71
P100847,12.55
P100848,6.11
P100849,15.95
P100850,6.7
P100851,4.65
P100852,14.67
P100853,5.91
P100854,9.96
P100855,4.82
P100856,15.52
P100857,7.14
P100858,11.5
P100859,13.73
P100860,14.52
P100861,12.33
P100862,10.75
P100863,10.58
P100864,7.47
P100865,7.64
P100866,4.65
P100867,12.02
P100868,14.32
P100869,6.08
P100870,17.09
P100871,9.43
P100872,17.51
P100873,14.29
P100874,16.78
P100875,13.47
P100876,10.28
P100877,16.92
P100878,9.13
P100879,13.76
P100880,7.03
P100881,17.5
P100882,8.23
P100883,7.23
P100884,11.58
P100885,7.42
P100886,11.9
P100887,13.44
P100888,10.56
P100889,12.78
P100890,11.98
P100891,10.42
P100892,13.45
P100893,12.04
P100894,6.35
P100895,14.29
P100896,9.87
P100897,14.32
P100898,17.94
P100899,5.43
P100900,9.58
P100901,14.97
P100902,8.35
P100903,9.86
P100904,12.26
P100905,16.37
P100906,13.4
P100907,9.33
P100908,10.3
P100909,10.84
P100910,6.01
P100911,5.93
P100912,7.37
P100913,17.58
P100914,4.45
P100915,16.6
P100916,14.58
P100917,14.9
P100918,15.8
P100919,13.76
P100920,10.06
P100921,16.28
P100922,13.54
P100923,15.33
P100924,13.41
P100925,7.27
P100926,14.13
P100927,17.89
P100928,7.3
P100929,15.92
P100930,15.38
P100931,5.47
P100932,7.8
P100933,7.4
P100934,4.04
P100935,10.45
P100936,13.65
P100937,8.59
P100938,9.97
P100939,4.45
P100940,5.01
P100941,16.49
P100942,14.77
P100943,7.45
P100944,8.89
P100945,8.28
P100946,9.49
P100947,13.25
P100948,17.39
P100949,14.4
P100950,15.83
P100951,4.63
P100952,16.76
P100953,16.94
P100954,16.83
P100955,16.66
P100956,7.55
P100957,16.28
P100958,8.01
P100959,17.08
P100960,16.26
P100961,17.82
P100962,6.54
P100963,16.38
P100964,8.19
P100965,14.36
P100966,17.18
P100967,14.53
P100968,9.55
P100969,14.26
P100970,6.46
P100971,13.67
P100972,17.49
P100973,4.37
P100974,6.57
P100975,11.05
P100976,16.88
P100977,7.37
P100978,6.43
P100979,6.73
P100980,9.11
P100981,6.18
P100982,4.01
P100983,12.48
P100984,10.72
P100985,9.18
P100986,5.61
P100987,10.68
P100988,9.02
P100989,17.04
P100990,14.2
P100991,7.85
P100992,16.77
P100993,15.25
P100994,16.89
P100995,13.82
P100996,17.8
P100997,11.17
P100998,13.12
P100999,9.68
P101000,5.97
P101001,15.04
P101002,5.67
P101003,15.36
P101004,9.58
P101005,9.21
P101006,7.18
P101007,4.41
P101008,4.43
P101009,4.7
P101010,10.61
P101011,11.75
P101012,17.42
P101013,13.79
P101014,16.57
P101015,12.14
P101016,13.28
P101017,11.94
P101018,7.91
P101019,10.39
P101020,14.14
P101021,8.41
P101022,16.97
P101023,16.38
P101024,4.17
P101025,15.82
P101026,15.79
P101027,9.31
P101028,17.69
P101029,5.05
P101030,4.71
P101031,5.67
P101032,8.04
P101033,7.99
P101034,6.78
P101035,5.0
P101036,14.44
P101037,10.9
P101038,7.62
P101039,12.66
P101040,16.77
P101041,14.88
P101042,14.14
P101043,7.16
P101044,4.38
P101045,7.73
P101046,12.01
P101047,13.15
P101048,6.28
P101049,14.92
P101050,4.5
P101051,6.23
P101052,7.17
P101053,7.04
P101054,10.27
P101055,13.3
P101056,12.73
P101057,14.28
P101058,5.94
P101059,10.88
P101060,10.31
P101061,8.66
P101062,9.09
P101063,5.32
P101064,12.98
P101065,10.01
P101066,4.86
P101067,4.84
P101068,16.2
P101069,10.44
P101070,12.22
P101071,7.96
P101072,10.54
P101073,16.26
P101074,17.42
P101075,8.08
P101076,11.34
P101077,14.39
P101078,7.28
P101079,4.21
P101080,16.53
P101081,14.22
P101082,16.51
P101083,7.39
P101084,16.62
P101085,9.08
P101086,16.11
P101087,6.61
P101088,15.69
P101089,9.85
P101090,7.68
P101091,5.19
P101092,10.72
P101093,7.66
P101094,10.75
P101095,14.82
P101096,11.11
P101097,13.3
P101098,6.55
P101099,12.98
P101100,6.02
P101101,15.61
P101102,13.58
P101103,8.57
P101104,16.42
P101105,14.18
P101106,17.18
P101107,5.16
P101108,6.78
P101109,15.64
P101110,9.11
P101111,5.56
P101112,11.73
P101113,14.14
P101114,11.47
P101115,13.8
P101116,10.98
P101117,7.74
P101118,13.24
P101119,13.0
P101120,15.78
P101121,7.19
P101122,4.78
P101123,4.19
P101124,8.53
P101125,4.8
P101126,14.68
P101127,6.54
P101128,17.76
P101129,10.55
P101130,14.17
P101131,13.24
P101132,9.06
P101133,8.28
P101134,9.62
P101135,7.17
P101136,14.55
P101137,9.5
P101138,6.12
P101139,15.03
P101140,6.24
P101141,9.63
P101142,9.72
P101143,13.69
P101144,6.57
P101145,17.3
P101146,7.65
P101147,9.31
P101148,7.1
P101149,5.71
P101150,9.45
P101151,10.48
P101152,17.82
P101153,9.8
P101154,10.27
P101155,10.23
P101156,7.84
P101157,7.47
P101158,12.28
P101159,10.77
P101160,17.36
P101161,15.13
P101162,13.4
P101163,11.27
P101164,6.19
P101165,16.36
P101166,5.52
P101167,17.33
P101168,16.7
P101169,7.45
P101170,14.69
P101171,6.2
P101172,7.39
P101173,6.43
P101174,11.57
P101175,7.9
P101176,14.38
P101177,12.02
P101178,11.44
P101179,11.06
P101180,9.39
P101181,17.66
P101182,13.57
P101183,8.19
P101184,9.84
P101185,11.13
P101186,7.04
P101187,12.04
P101188,8.03
P101189,11.12
P101190,10.71
P101191,12.76
P101192,16.81
P101193,10.83
P101194,11.08
P101195,5.68
P101196,5.53
P101197,7.97
P101198,4.86
P101199,6.63
P101200,4.93
P101201,5.37
P101202,14.4
P101203,14.77
P101204,12.93
P101205,11.23
P101206,12.45
P101207,12.03
P101208,8.08
P101209,6.14
P101210,7.73
P101211,17.19
P101212,10.72
P101213,16.73
P101214,11.36
P101215,16.05
P101216,15.03
P101217,7.74
P101218,10.21
P101219,16.52
P101220,14.67
P101221,9.3
P101222,6.06
P101223,17.17
P101224,5.01
P101225,17.87
P101226,17.54
P101227,14.56
P101228,16.83
P101229,17.82
P101230,16.24
P101231,11.31
P101232,6.26
P101233,13.89
P101234,4.8
P101235,5.26
P101236,12.16
P101237,11.25
P101238,13.64
P101239,16.5
P101240,12.25
P101241,9.89
P101242,14.83
P101243,17.19
P101244,9.12
P101245,6.02
P101246,17.51
P101247,7.72
P101248,11.84
P101249,5.22
P101250,12.41
P101251,13.21
P101252,5.16
P101253,11.62
P101254,16.92
P101255,17.13
P101256,4.11
P101257,17.73
P101258,17.46
P101259,15.03
P101260,14.11
P101261,10.74
P101262,10.33
P101263,9.74
P101264,10.01
P101265,13.07
P101266,8.45
P101267,8.01
P101268,10.13
P101269,13.06
P101270,5.53
P101271,8.47
P101272,15.06
P101273,12.25
P101274,10.15
P101275,8.81
P101276,14.23
P101277,16.99
P101278,15.52
P101279,17.2
P101280,5.48
P101281,5.84
P101282,16.59
P101283,11.71
P101284,14.48
P101285,15.15
P101286,7.23
P101287,11.82
P101288,11.77
P101289,9.2
P101290,15.1
P101291,8.91
P101292,8.62
P101293,14.27
P101294,4.08
P101295,6.55
P101296,10.74
P101297,6.41
P101298,16.67
P101299,8.4
P101300,4.64
P101301,15.45
P101302,12.44
P101303,13.18
P101304,10.94
P101305,12.6
P101306,14.03
P101307,11.75
P101308,4.4
P101309,8.26
P101310,10.99
P101311,10.83
P101312,9.22
P101313,14.18
P101314,6.72
P101315,6.31
P101316,11.4
P101317,11.19
P101318,8.13
P101319,15.19
P101320,8.74
P101321,9.81
P101322,6.63
P101323,9.08
P101324,7.88
P101325,11.04
P101326,14.26
P101327,15.12
P101328,11.6
P101329,11.74
P101330,15.91
P101331,17.21
P101332,8.76
P101333,15.99
P101334,7.1
P101335,7.65
P101336,8.49
P101337,15.33
P101338,4.5
P101339,13.44
P101340,17.01
P101341,9.53
P101342,6.72
P101343,14.64
P101344,8.93
P101345,7.44
P101346,5.68
P101347,7.76
P101348,4.92
P101349,13.58
P101350,5.18
P101351,15.09
P101352,5.77
P101353,17.65
P101354,12.51
P101355,5.99
P101356,15.63
P101357,8.31
P101358,15.23
P101359,10.39
P101360,16.66
P101361,5.63
P101362,11.73
P101363,6.05
P101364,5.58
P101365,9.5
P101366,10.43
P101367,5.34
P101368,12.77
P101369,17.98
P101370,9.22
P101371,4.24
P101372,10.24
P101373,13.91
P101374,13.71
P101375,4.16
P101376,8.68
P101377,9.23
P101378,10.68
P101379,8.25
P101380,9.02
P101381,15.32
P101382,13.71
P101383,17.38
P101384,16.07
P101385,4.44
P101386,11.66
P101387,4.63
P101388,5.26
P101389,10.03
P101390,13.91
P101391,9.07
P101392,11.77
P101393,16.68
P101394,10.35
P101395,8.23
P101396,6.83
P101397,9.67
P101398,6.92
P101399,6.97
P101400,13.16
P101401,10.03
P101402,4.52
P101403,8.47
P101404,10.32
P101405,12.94
P101406,11.95
P101407,11.57
P101408,7.4
P101409,5.68
P101410,10.62
P101411,10.84
P101412,13.39
P101413,16.53
P101414,11.63
P101415,8.11
P101416,4.87
P101417,16.52
P101418,6.41
P101419,5.23
P101420,16.3
P101421,11.52
P101422,12.94
P101423,12.26
P101424,10.35
P101425,8.17
P101426,14.1
P101427,7.95
P101428,16.3
P101429,15.01
P101430,16.26
P101431,6.13
P101432,6.96
P101433,7.92
P101434,8.41
P101435,15.02
P101436,9.12
P101437,8.38
P101438,5.67
P101439,7.85
P101440,10.07
P101441,12.33
P101442,5.59
P101443,7.99
P101444,17.27
P101445,4.13
P101446,5.97
P101447,11.17
P101448,8.95
P101449,8.53
P101450,14.43
P101451,14.05
P101452,17.99
P101453,12.78
P101454,10.83
P101455,9.35
P101456,17.67
P101457,13.53
P101458,10.29
P101459,12.06
P101460,17.27
P101461,17.34
P101462,9.43
P101463,10.86
P101464,7.28
P101465,14.39
P101466,11.51
P101467,6.39
P101468,15.38
P101469,10.15
P101470,17.31
P101471,10.63
P101472,5.3
P101473,17.25
P101474,12.71
P101475,12.78
P101476,7.05
P101477,13.31
P101478,8.77
P101479,15.81
P101480,11.12
P101481,7.8
P101482,14.18
P101483,10.58
P101484,16.85
P101485,17.47
P101486,11.37
P101487,10.44
P101488,17.25
P101489,6.8
P101490,4.01
P101491,7.83
P101492,4.9
P101493,5.65
P101494,15.59
P101495,10.12
P101496,13.24
P101497,11.39
P101498,8.42
P101499,12.31
P101500,4.39
P101501,12.76
P101502,17.74
P101503,16.59
P101504,16.28
P101505,16.88
P101506,5.91
P101507,11.54
P101508,4.19
P101509,6.81
P101510,16.79
P101511,5.85
P101512,11.04
P101513,7.23
P101514,16.27
P101515,8.2
P101516,12.75
P101517,14.23
P101518,15.25
P101519,13.77
P101520,17.89
P101521,13.81
P101522,5.35
P101523,5.67
P101524,9.92
P101525,15.84
P101526,12.58
P101527,16.39
P101528,15.8
P101529,4.11
P101530,16.19
P101531,13.4
P101532,6.51
P101533,7.03
P101534,8.97
P101535,7.21
P101536,5.25
P101537,11.55
P101538,7.62
P101539,6.88
P101540,6.32
P101541,16.94
P101542,8.48
P101543,5.43
P101544,11.69
P101545,9.03
P101546,7.51
P101547,12.18
P101548,13.09
P101549,6.95
P101550,15.11
P101551,15.04
P101552,13.29
P101553,13.21
P101554,9.47
P101555,17.81
P101556,10.84
P101557,14.86
P101558,12.7
P101559,6.29
P101560,9.61
P101561,11.23
P101562,9.94
P101563,13.69
P101564,16.23
P101565,5.95
P101566,16.44
P101567,15.24
P101568,4.55
P101569,8.88
P101570,9.89
P101571,17.89
P101572,4.1
P101573,17.19
P101574,8.71
P101575,13.64
P101576,7.09
P101577,5.26
P101578,17.04
P101579,14.34
P101580,12.99
P101581,17.34
P101582,14.09
P101583,6.09
P101584,4.55
P101585,15.4
P101586,11.45
P101587,10.55
P101588,16.9
P101589,5.87
P101590,17.05
P101591,11.28
P101592,4.59
P101593,7.36
P101594,10.26
P101595,4.62
P101596,8.85
P101597,17.63
P101598,7.82
P101599,12.17
P101600,13.08
P101601,6.44
P101602,6.71
P101603,17.98
P101604,16.04
P101605,12.67
P101606,10.71
P101607,14.04
P101608,11.65
P101609,4.35
P101610,8.85
P101611,6.72
P101612,7.41
P101613,15.29
P101614,7.74
P101615,5.4
P101616,16.55
P101617,14.2
P101618,14.12
P101619,17.98
P101620,5.01
P101621,4.9
P101622,9.45
P101623,6.18
P101624,5.3
P101625,9.43
P101626,5.14
P101627,13.77
P101628,9.66
P101629,8.7
P101630,17.94
P101631,4.37
P101632,14.96
P101633,9.34
P101634,14.65
P101635,10.38
P101636,17.09
P101637,6.5
P101638,6.47
P101639,17.73
P101640,11.07
P101641,12.51
P101642,4.27
P101643,9.46
P101644,13.87
P101645,16.9
P101646,6.22
P101647,11.53
P101648,13.64
P101649,7.25
P101650,6.46
P101651,13.23
P101652,5.73
P101653,8.03
P101654,14.43
P101655,10.2
P101656,13.39
P101657,11.83
P101658,17.65
P101659,10.98
P101660,16.03
P101661,12.26
P101662,14.88
P101663,16.93
P101664,14.85
P101665,6.04
P101666,17.76
P101667,8.95
P101668,15.19
P101669,6.79
P101670,9.24
P101671,11.26
P101672,15.24
P101673,16.22
P101674,17.51
P101675,4.12
P101676,14.51
P101677,7.16
P101678,16.86
P101679,12.93
P101680,12.42
P101681,4.59
P101682,8.33
P101683,15.37
P101684,14.57
P101685,14.26
P101686,7.2
P101687,4.5
P101688,8.04
P101689,10.96
P101690,6.26
P101691,5.49
P101692,6.09
P101693,17.16
P101694,13.51
P101695,5.91
P101696,16.88
P101697,8.43
P101698,9.46
P101699,15.05
P101700,17.02
P101701,10.69
P101702,5.89
P101703,9.92
P101704,7.15
P101705,16.73
P101706,15.4
P101707,12.37
P101708,14.63
P101709,5.25
P101710,10.83
P101711,13.35
P101712,10.07
P101713,7.16
P101714,14.82
P101715,12.5
P101716,11.93
P101717,15.72
P101718,5.33
P101719,5.06
P101720,9.42
P101721,9.78
P101722,7.09
P101723,6.59
P101724,12.21
P101725,8.85
P101726,8.48
P101727,14.51
P101728,7.59
P101729,6.19
P101730,14.18
P101731,4.75
P101732,13.31
P101733,8.18
P101734,8.6
P101735,9.27
P101736,14.61
P101737,14.74
P101738,17.75
P101739,16.33
P101740,16.67
P101741,14.74
P101742,12.28
P101743,13.13
P101744,4.6
P101745,5.84
P101746,6.62
P101747,11.69
P101748,10.99
P101749,10.89
P101750,10.75
P101751,4.06
P101752,10.84
P101753,9.16
P101754,11.81
P101755,4.9
P101756,11.36
P101757,8.53
P101758,17.71
P101759,17.42
P101760,12.57
P101761,5.13
P101762,5.75
P101763,9.83
P101764,4.07
P101765,4.02
P101766,5.23
P101767,8.71
P101768,14.68
P101769,7.47
P101770,7.13
P101771,6.25
P101772,10.25
P101773,7.01
P101774,17.29
P101775,12.84
P101776,9.08
P101777,14.25
P101778,9.88
P101779,10.83
P101780,4.98
P101781,15.74
P101782,16.71
P101783,13.67
P101784,8.09
P101785,12.0
P101786,17.38
P101787,12.1
P101788,7.43
P101789,4.28
P101790,15.47
P101791,14.12
P101792,9.7
P101793,12.31
P101794,15.48
P101795,11.98
P101796,6.17
P101797,10.85
P101798,8.85
P101799,12.29
P101800,11.49
P101801,16.57
P101802,4.63
P101803,13.66
P101804,4.91
P101805,13.11
P101806,10.47
P101807,4.09
P101808,7.88
P101809,14.22
P101810,13.69
P101811,14.21
P101812,15.47
P101813,15.75
P101814,16.28
P101815,17.0
P101816,12.33
P101817,4.18
P101818,15.45
P101819,5.94
P101820,12.44
P101821,6.1
P101822,7.79
P101823,8.56
P101824,6.78
P101825,15.28
P101826,14.97
P101827,17.52
P101828,10.1
P101829,13.47
P101830,14.7
P101831,8.5
P101832,16.71
P101833,9.52
P101834,11.34
P101835,17.34
P101836,13.19
P101837,16.16
P101838,12.15
P101839,16.37
P101840,8.75
P101841,16.68
P101842,5.61
P101843,10.96
P101844,7.63
P101845,11.87
P101846,4.58
P101847,9.54
P101848,8.8
P101849,4.97
P101850,12.15
P101851,4.22
P101852,7.8
P101853,12.52
P101854,15.97
P101855,11.06
P101856,5.44
P101857,15.55
P101858,14.61
P101859,10.37
P101860,17.8
P101861,9.11
P101862,10.45
P101863,8.91
P101864,11.34
P101865,12.13
P101866,9.12
P101867,5.09
P101868,14.92
P101869,5.95
P101870,9.68
P101871,12.58
P101872,17.62
P101873,14.08
P101874,4.89
P101875,17.08
P101876,16.9
P101877,11.27
P101878,9.78
P101879,5.21
P101880,12.58
P101881,10.1
P101882,16.58
P101883,11.12
P101884,4.7
P101885,15.47
P101886,8.69
P101887,11.59
P101888,12.95
P101889,5.08
P101890,9.02
P101891,11.39
P101892,13.37
P101893,5.9
P101894,14.45
P101895,10.52
P101896,9.89
P101897,12.27
P101898,4.52
P101899,17.27
P101900,16.42
P101901,5.55
P101902,9.37
P101903,10.29
P101904,7.1
P101905,9.6
P101906,17.09
P101907,17.77
P101908,7.04
P101909,8.69
P101910,12.19
P101911,9.87
P101912,8.9
P101913,13.55
P101914,7.03
P101915,8.43
P101916,16.81
P101917,11.78
P101918,9.02
P101919,5.36
P101920,13.21
P101921,15.61
P101922,12.02
P101923,10.54
P101924,6.44
P101925,7.73
P101926,11.43
P101927,15.34
P101928,16.2
P101929,6.41
P101930,15.41
P101931,17.89
P101932,8.15
P101933,12.7
P101934,9.97
P101935,17.1
P101936,16.84
P101937,10.23
P101938,17.12
P101939,5.14
P101940,13.15
P101941,9.48
P101942,11.06
P101943,5.61
P101944,6.71
P101945,5.99
P101946,9.57
P101947,7.77
P101948,14.4
P101949,12.9
P101950,13.24
P101951,11.43
P101952,16.07
P101953,7.06
P101954,6.2
P101955,16.13
P101956,7.67
P101957,12.71
P101958,13.52
P101959,12.32
P101960,10.88
P101961,6.89
P101962,17.51
P101963,17.49
P101964,12.66
P101965,11.37
P101966,13.97
P101967,14.05
P101968,11.73
P101969,5.53
P101970,8.37
P101971,4.43
P101972,17.75
P101973,15.94
P101974,15.92
P101975,4.19
P101976,12.22
P101977,10.74
P101978,15.62
P101979,4.14
P101980,15.46
P101981,11.36
P101982,8.68
P101983,16.25
P101984,7.94
P101985,9.91
P101986,17.43
P101987,8.64
P101988,16.89
P101989,15.14
P101990,10.47
P101991,12.51
P101992,6.91
P101993,15.19
P101994,10.12
P101995,11.92
P101996,12.81
P101997,15.89
P101998,17.51
P101999,5.79
P102000,17.38
P102001,13.07
P102002,13.51
P102003,5.53
P102004,8.59
P102005,16.15
P102006,8.89
P102007,17.17
P102008,15.56
P102009,13.07
P102010,13.19
P102011,10.66
P102012,6.42
P102013,16.31
P102014,11.25
P102015,12.15
P102016,14.4
P102017,7.52
P102018,9.41
P102019,10.31
P102020,10.49
P102021,14.87
P102022,17.72
P102023,9.91
P102024,15.23
P102025,8.82
P102026,10.75
P102027,6.48
P102028,7.87
P102029,8.1
P102030,7.46
P102031,16.5
P102032,13.05
P102033,14.75
P102034,14.38
P102035,9.16
P102036,13.31
P102037,13.04
P102038,4.46
P102039,9.73
P102040,14.78
P102041,4.82
P102042,4.82
P102043,14.32
P102044,17.79
P102045,4.33
P102046,12.44
P102047,11.51
P102048,16.05
P102049,6.24
P102050,11.18
P102051,6.84
P102052,17.13
P102053,14.32
P102054,16.85
P102055,16.41
P102056,6.15
P102057,16.42
P102058,7.82
P102059,11.83
P102060,17.47
P102061,6.09
P102062,8.63
P102063,17.29
P102064,16.62
P102065,11.78
P102066,9.58
P102067,8.15
P102068,13.67
P102069,4.22
P102070,6.75
P102071,16.71
P102072,12.65
P102073,7.7
P102074,14.87
P102075,9.15
P102076,9.93
P102077,16.21
P102078,9.17
P102079,14.42
P102080,8.46
P102081,10.58
P102082,7.93
P102083,14.23
P102084,8.3
P102085,7.1
P102086,13.34
P102087,10.84
P102088,14.22
P102089,13.18
P102090,17.07
P102091,4.56
P102092,10.04
P102093,10.53
P102094,5.11
P102095,8.69
P102096,8.92
P102097,12.35
P102098,8.42
P102099,6.95
P102100,11.0
P102101,8.72
P102102,4.83
P102103,10.51
P102104,17.96
P102105,6.48
P102106,17.46
P102107,10.9
P102108,16.18
P102109,14.91
P102110,8.98
P102111,7.53
P102112,7.31
P102113,17.54
P102114,9.13
P102115,8.09
P102116,14.58
P102117,7.16
P102118,8.55
P102119,8.26
P102120,7.75
P102121,17.98
P102122,4.78
P102123,8.5
P102124,9.99
P102125,10.93
P102126,16.3
P102127,4.91
P102128,13.45
P102129,14.08
P102130,13.33
P102131,15.73
P102132,17.45
P102133,13.01
P102134,11.24
P102135,8.64
P102136,10.89
P102137,13.48
P102138,11.53
P102139,15.37
P102140,16.4
P102141,6.73
P102142,16.64
P102143,11.45
P102144,17.48
P102145,13.89
P102146,11.13
P102147,15.02
P102148,14.56
P102149,14.89
P102150,5.75
P102151,4.42
P102152,8.19
P102153,6.67
P102154,7.13
P102155,17.27
P102156,9.49
P102157,12.33
P102158,7.13
P102159,8.13
P102160,10.76
P102161,17.82
P102162,11.99
P102163,10.29
P102164,15.98
P102165,14.51
P102166,6.5
P102167,14.32
P102168,4.51
P102169,11.49
P102170,7.39
P102171,9.05
P102172,11.97
P102173,4.26
P102174,16.8
P102175,16.67
P102176,4.37
P102177,8.44
P102178,16.46
P102179,16.43
P102180,7.49
P102181,7.76
P102182,10.11
P102183,14.91
P102184,4.84
P102185,9.39
P102186,5.56
P102187,15.49
P102188,17.17
P102189,16.74
P102190,5.28
P102191,14.08
P102192,15.84
P102193,12.5
P102194,7.74
P102195,9.68
P102196,15.22
P102197,9.89
P102198,5.12
P102199,9.94
P102200,17.71
P102201,7.24
P102202,13.31
P102203,17.23
P102204,13.82
P102205,6.13
P102206,10.71
P102207,8.89
P102208,9.13
P102209,9.7
P102210,15.15
P102211,12.9
P102212,5.84
P102213,11.47
P102214,15.69
P102215,10.99
P102216,9.31
P102217,14.42
P102218,14.57
P102219,16.26
P102220,5.73
P102221,8.69
P102222,12.06
P102223,17.93
P102224,17.87
P102225,17.44
P102226,5.83
P102227,9.51
P102228,15.38
P102229,12.9
P102230,10.22
P102231,8.53
P102232,6.46
P102233,10.8
P102234,4.49
P102235,7.66
P102236,9.92
P102237,5.28
P102238,13.0
P102239,17.26
P102240,5.79
P102241,6.82
P102242,17.57
P102243,16.37
P102244,13.6
P102245,11.3
P102246,17.19
P102247,14.4
P102248,13.26
P102249,8.17
P102250,15.51
P102251,10.09
P102252,13.16
P102253,9.57
P102254,8.02
P102255,14.6
P102256,6.26
P102257,7.61
P102258,13.67
P102259,10.41
P102260,12.85
P102261,16.43
P102262,11.42
P102263,8.68
P102264,15.39
P102265,12.33
P102266,10.34
P102267,9.53
P102268,8.8
P102269,8.59
P102270,15.82
P102271,15.25
P102272,6.94
P102273,16.86
P102274,17.15
P102275,16.1
P102276,14.75
P102277,14.37
P102278,10.05
P102279,7.26
P102280,7.29
P102281,17.5
P102282,13.59
P102283,4.26
P102284,17.09
P102285,13.93
P102286,13.77
P102287,13.79
P102288,14.76
P102289,11.38
P102290,4.39
P102291,12.17
P102292,15.0
P102293,14.21
P102294,11.9
P102295,5.9
P102296,15.16
P102297,14.12
P102298,10.7
P102299,5.3
P102300,9.64
P102301,9.35
P102302,6.73
P102303,5.03
P102304,13.05
P102305,5.37
P102306,15.24
P102307,8.14
P102308,13.19
P102309,9.89
P102310,7.4
P102311,12.44
P102312,10.2
P102313,14.56
P102314,4.91
P102315,10.59
P102316,11.47
P102317,6.09
P102318,5.47
P102319,7.8
P102320,12.34
P102321,13.56
P102322,14.78
P102323,16.07
P102324,5.81
P102325,7.9
P102326,15.61
P102327,17.52
P102328,4.11
P102329,16.27
P102330,8.96
P102331,4.27
P102332,4.41
P102333,7.8
P102334,14.61
P102335,7.72
P102336,5.01
P102337,8.68
P102338,16.6
P102339,5.65
P102340,8.39
P102341,17.29
P102342,11.36
P102343,8.38
P102344,16.96
P102345,12.65
P102346,12.65
P102347,12.48
P102348,6.26
P102349,14.71
P102350,15.82
P102351,17.76
P102352,12.75
P102353,8.77
P102354,10.12
P102355,5.09
P102356,9.6
P102357,14.97
P102358,13.04
P102359,13.89
P102360,9.76
P102361,7.32
P102362,11.82
P102363,7.47
P102364,6.74
P102365,17.88
P102366,11.48
P102367,16.04
P102368,13.69
P102369,11.38
P102370,11.18
P102371,9.79
P102372,7.43
P102373,9.03
P102374,11.2
P102375,12.27
P102376,16.46
P102377,4.32
P102378,10.3
P102379,5.65
P102380,17.54
P102381,7.33
P102382,8.32
P102383,7.4
P102384,14.69
P102385,5.05
P102386,16.97
P102387,6.84
P102388,5.05
P102389,16.1
